frequency,exposure,duty_cycle,video_name,pattern_id,model,unaltered,hidden,misplaced,appeared
25,75,5.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,48,329,53,5
25,75,5.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,416,11,3,1
25,75,5.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,20,403,7,5
25,75,10.0,b213e4eb-09c01a17,420,faster_rcnn_inception_v2_coco_2018_01_28,374,169,261,15
25,75,10.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,346,139,319,7
25,75,10.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,759,3,42,0
25,75,10.0,b213e4eb-09c01a17,420,ssd_inception_v2_coco_2018_01_28,104,255,71,2
25,75,10.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,51,345,34,4
25,75,10.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,420,9,1,0
25,75,20.0,b213e4eb-09c01a17,540,faster_rcnn_inception_v2_coco_2018_01_28,585,70,149,2
25,75,20.0,b213e4eb-09c01a17,560,faster_rcnn_inception_v2_coco_2018_01_28,387,120,297,12
25,75,20.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,400,62,342,24
25,75,20.0,b213e4eb-09c01a17,760,faster_rcnn_inception_v2_coco_2018_01_28,800,4,0,0
25,75,20.0,b213e4eb-09c01a17,540,ssd_inception_v2_coco_2018_01_28,238,115,77,4
25,75,20.0,b213e4eb-09c01a17,560,ssd_inception_v2_coco_2018_01_28,69,315,46,1
25,75,20.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,159,181,90,17
25,75,20.0,b213e4eb-09c01a17,760,ssd_inception_v2_coco_2018_01_28,416,11,3,3
25,75,40.0,b213e4eb-09c01a17,360,faster_rcnn_inception_v2_coco_2018_01_28,695,37,72,1
25,75,40.0,b213e4eb-09c01a17,500,faster_rcnn_inception_v2_coco_2018_01_28,695,13,96,3
25,75,40.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,730,23,51,2
25,75,40.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,465,91,248,16
25,75,40.0,b213e4eb-09c01a17,360,ssd_inception_v2_coco_2018_01_28,361,46,23,7
25,75,40.0,b213e4eb-09c01a17,500,ssd_inception_v2_coco_2018_01_28,403,18,9,3
25,75,40.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,375,39,16,4
25,75,40.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,166,209,55,5
25,200,0.1,b213e4eb-09c01a17,260,faster_rcnn_inception_v2_coco_2018_01_28,778,8,18,1
25,200,0.1,b213e4eb-09c01a17,300,faster_rcnn_inception_v2_coco_2018_01_28,632,29,143,3
25,200,0.1,b213e4eb-09c01a17,320,faster_rcnn_inception_v2_coco_2018_01_28,734,8,62,3
25,200,0.1,b213e4eb-09c01a17,500,faster_rcnn_inception_v2_coco_2018_01_28,790,9,5,1
25,200,0.1,b213e4eb-09c01a17,260,ssd_inception_v2_coco_2018_01_28,403,13,14,7
25,200,0.1,b213e4eb-09c01a17,300,ssd_inception_v2_coco_2018_01_28,315,48,67,6
25,200,0.1,b213e4eb-09c01a17,320,ssd_inception_v2_coco_2018_01_28,407,19,4,0
25,200,0.1,b213e4eb-09c01a17,500,ssd_inception_v2_coco_2018_01_28,411,12,7,7
25,200,1.0,b213e4eb-09c01a17,260,faster_rcnn_inception_v2_coco_2018_01_28,464,68,272,5
25,200,1.0,b213e4eb-09c01a17,300,faster_rcnn_inception_v2_coco_2018_01_28,737,7,60,1
25,200,1.0,b213e4eb-09c01a17,520,faster_rcnn_inception_v2_coco_2018_01_28,587,28,189,2
25,200,1.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,169,430,205,4
25,200,1.0,b213e4eb-09c01a17,260,ssd_inception_v2_coco_2018_01_28,182,139,109,18
25,200,1.0,b213e4eb-09c01a17,300,ssd_inception_v2_coco_2018_01_28,416,12,2,0
25,200,1.0,b213e4eb-09c01a17,520,ssd_inception_v2_coco_2018_01_28,324,28,78,4
25,200,1.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,27,386,17,2
25,200,5.0,b213e4eb-09c01a17,360,faster_rcnn_inception_v2_coco_2018_01_28,239,129,436,8
25,200,5.0,b213e4eb-09c01a17,560,faster_rcnn_inception_v2_coco_2018_01_28,794,7,3,1
25,200,5.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,110,398,296,8
25,200,5.0,b213e4eb-09c01a17,620,faster_rcnn_inception_v2_coco_2018_01_28,516,38,250,9
25,200,5.0,b213e4eb-09c01a17,360,ssd_inception_v2_coco_2018_01_28,45,351,34,3
25,200,5.0,b213e4eb-09c01a17,560,ssd_inception_v2_coco_2018_01_28,414,13,3,4
25,200,5.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,12,417,1,5
25,200,5.0,b213e4eb-09c01a17,620,ssd_inception_v2_coco_2018_01_28,262,59,109,13
25,200,10.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,714,11,79,0
25,200,10.0,b213e4eb-09c01a17,540,faster_rcnn_inception_v2_coco_2018_01_28,758,17,29,1
25,200,10.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,522,25,257,19
25,200,10.0,b213e4eb-09c01a17,620,faster_rcnn_inception_v2_coco_2018_01_28,687,12,105,1
25,200,10.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,413,15,2,1
25,200,10.0,b213e4eb-09c01a17,540,ssd_inception_v2_coco_2018_01_28,393,27,10,10
25,200,10.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,252,46,132,16
25,200,10.0,b213e4eb-09c01a17,620,ssd_inception_v2_coco_2018_01_28,409,17,4,2
25,200,20.0,b213e4eb-09c01a17,420,faster_rcnn_inception_v2_coco_2018_01_28,768,16,20,2
25,200,20.0,b213e4eb-09c01a17,500,faster_rcnn_inception_v2_coco_2018_01_28,460,39,305,15
25,200,20.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,344,156,304,12
25,200,20.0,b213e4eb-09c01a17,420,ssd_inception_v2_coco_2018_01_28,395,25,10,6
25,200,20.0,b213e4eb-09c01a17,500,ssd_inception_v2_coco_2018_01_28,217,77,136,23
25,200,20.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,31,361,38,11
25,200,40.0,b213e4eb-09c01a17,340,faster_rcnn_inception_v2_coco_2018_01_28,719,35,50,3
25,200,40.0,b213e4eb-09c01a17,360,faster_rcnn_inception_v2_coco_2018_01_28,251,177,376,4
25,200,40.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,276,190,338,5
25,200,40.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,367,120,317,24
25,200,40.0,b213e4eb-09c01a17,340,ssd_inception_v2_coco_2018_01_28,370,46,14,6
25,200,40.0,b213e4eb-09c01a17,360,ssd_inception_v2_coco_2018_01_28,9,405,16,21
25,200,40.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,10,408,12,4
25,200,40.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,34,352,44,0
259,32,0.1,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,693,34,77,7
259,32,0.1,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,687,37,80,3
259,32,0.1,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,712,23,69,2
259,32,0.1,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,677,41,86,12
259,32,0.1,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,332,65,33,3
259,32,0.1,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,323,65,42,4
259,32,0.1,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,356,40,34,5
259,32,0.1,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,320,71,39,1
259,32,1.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,640,41,123,5
259,32,1.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,644,42,118,5
259,32,1.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,677,31,96,8
259,32,1.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,631,47,126,2
259,32,1.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,276,102,52,3
259,32,1.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,254,136,40,2
259,32,1.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,309,62,59,4
259,32,1.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,291,94,45,6
259,32,5.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,615,53,136,8
259,32,5.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,625,49,130,5
259,32,5.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,531,98,175,5
259,32,5.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,558,67,179,8
259,32,5.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,257,106,67,12
259,32,5.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,306,70,54,16
259,32,5.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,204,162,64,2
259,32,5.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,225,156,49,5
259,32,10.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,478,137,189,4
259,32,10.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,513,74,217,12
259,32,10.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,573,59,172,3
259,32,10.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,559,52,193,17
259,32,10.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,196,171,63,2
259,32,10.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,204,158,68,15
259,32,10.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,224,121,85,5
259,32,10.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,268,97,65,15
259,32,20.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,536,56,212,18
259,32,20.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,543,69,192,7
259,32,20.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,430,120,254,6
259,32,20.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,380,204,220,14
259,32,20.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,220,135,75,12
259,32,20.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,228,124,78,5
259,32,20.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,163,201,66,5
259,32,20.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,140,229,61,5
259,32,40.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,498,62,244,8
259,32,40.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,475,97,232,6
259,32,40.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,475,83,246,8
259,32,40.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,431,133,240,7
259,32,40.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,180,188,62,3
259,32,40.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,180,200,50,7
259,32,40.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,160,217,53,10
259,32,40.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,173,212,45,8
259,75,0.1,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,598,71,135,5
259,75,0.1,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,612,46,146,7
259,75,0.1,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,646,32,126,4
259,75,0.1,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,617,46,141,7
259,75,0.1,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,264,114,52,6
259,75,0.1,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,257,120,53,11
259,75,0.1,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,294,73,63,5
259,75,0.1,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,294,82,54,11
259,75,1.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,527,88,189,6
259,75,1.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,540,65,199,11
259,75,1.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,495,91,218,7
259,75,1.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,589,48,167,5
259,75,1.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,187,169,74,6
259,75,1.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,270,96,64,15
259,75,1.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,195,131,104,2
259,75,1.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,260,91,79,6
259,75,5.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,529,68,207,8
259,75,5.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,510,63,231,9
259,75,5.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,306,180,318,7
259,75,5.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,507,68,229,5
259,75,5.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,210,123,97,17
259,75,5.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,257,89,84,19
259,75,5.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,91,248,91,1
259,75,5.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,243,103,84,11
259,75,10.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,437,112,255,6
259,75,10.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,427,116,261,7
259,75,10.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,246,297,261,15
259,75,10.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,404,118,282,5
259,75,10.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,162,174,94,9
259,75,10.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,141,218,71,6
259,75,10.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,29,367,34,2
259,75,10.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,118,244,68,3
259,75,20.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,143,444,217,12
259,75,20.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,295,153,356,20
259,75,20.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,174,442,188,9
259,75,20.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,182,382,240,18
259,75,20.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,12,405,13,0
259,75,20.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,64,304,62,4
259,75,20.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,8,413,9,1
259,75,20.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,18,390,22,1
259,75,40.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,303,162,339,11
259,75,40.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,233,329,242,13
259,75,40.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,222,324,258,17
259,75,40.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,300,102,402,18
259,75,40.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,63,339,28,5
259,75,40.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,37,382,11,5
259,75,40.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,33,377,20,2
259,75,40.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,50,349,31,11
259,200,0.1,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,404,145,255,5
259,200,0.1,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,327,185,292,6
259,200,0.1,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,528,63,213,9
259,200,0.1,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,329,209,266,4
259,200,0.1,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,157,205,68,5
259,200,0.1,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,101,256,73,1
259,200,0.1,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,224,132,74,17
259,200,0.1,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,105,262,63,1
259,200,1.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,278,264,262,6
259,200,1.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,384,139,281,10
259,200,1.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,485,69,250,6
259,200,1.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,443,82,279,14
259,200,1.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,66,314,50,4
259,200,1.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,91,248,91,3
259,200,1.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,259,106,65,11
259,200,1.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,179,165,86,9
259,200,5.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,347,155,302,16
259,200,5.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,396,95,313,15
259,200,5.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,468,69,267,10
259,200,5.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,320,175,309,6
259,200,5.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,116,222,92,6
259,200,5.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,124,213,93,10
259,200,5.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,206,126,98,15
259,200,5.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,85,268,77,3
259,200,10.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,110,529,165,11
259,200,10.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,413,100,291,23
259,200,10.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,293,232,279,9
259,200,10.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,426,111,267,12
259,200,10.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,5,415,10,2
259,200,10.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,166,167,97,15
259,200,10.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,38,367,25,4
259,200,10.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,181,155,94,14
259,200,20.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,288,123,393,16
259,200,20.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,336,131,337,13
259,200,20.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,53,575,176,29
259,200,20.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,190,359,255,13
259,200,20.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,102,240,88,24
259,200,20.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,101,275,54,21
259,200,20.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,2,419,9,21
259,200,20.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,15,408,7,8
259,200,40.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,193,191,420,13
259,200,40.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,155,290,359,11
259,200,40.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,95,495,214,30
259,200,40.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,129,423,252,23
259,200,40.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,29,384,17,41
259,200,40.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,15,409,6,31
259,200,40.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,0,429,1,34
259,200,40.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,10,415,5,30
511,32,0.1,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,664,46,94,3
511,32,0.1,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,657,46,101,2
511,32,0.1,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,663,47,94,1
511,32,0.1,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,659,47,98,2
511,32,0.1,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,256,112,62,11
511,32,0.1,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,269,108,53,2
511,32,0.1,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,257,112,61,4
511,32,0.1,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,302,88,40,2
511,32,1.0,b213e4eb-09c01a17,580,faster_rcnn_inception_v2_coco_2018_01_28,624,53,127,4
511,32,1.0,b213e4eb-09c01a17,640,faster_rcnn_inception_v2_coco_2018_01_28,608,58,138,8
511,32,1.0,b213e4eb-09c01a17,680,faster_rcnn_inception_v2_coco_2018_01_28,620,53,131,1
511,32,1.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,610,53,141,2
511,32,1.0,b213e4eb-09c01a17,580,ssd_inception_v2_coco_2018_01_28,231,128,71,14
511,32,1.0,b213e4eb-09c01a17,640,ssd_inception_v2_coco_2018_01_28,228,147,55,9
511,32,1.0,b213e4eb-09c01a17,680,ssd_inception_v2_coco_2018_01_28,203,167,60,4
511,32,1.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,226,143,61,6
511,32,5.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,524,97,183,13
511,32,5.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,566,72,166,1
511,32,5.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,560,69,175,0
511,32,5.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,528,102,174,11
511,32,5.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,216,156,58,2
511,32,5.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,173,191,66,4
511,32,5.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,179,175,76,5
511,32,5.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,189,173,68,4
511,32,10.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,508,83,213,8
511,32,10.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,489,76,239,6
511,32,10.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,507,80,217,2
511,32,10.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,466,121,217,3
511,32,10.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,153,195,82,4
511,32,10.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,159,202,69,7
511,32,10.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,158,200,72,10
511,32,10.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,161,204,65,1
511,32,20.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,401,188,215,9
511,32,20.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,393,172,239,5
511,32,20.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,453,118,233,7
511,32,20.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,387,171,246,4
511,32,20.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,154,220,56,3
511,32,20.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,142,228,60,6
511,32,20.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,141,231,58,4
511,32,20.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,159,218,53,6
511,32,40.0,b213e4eb-09c01a17,380,faster_rcnn_inception_v2_coco_2018_01_28,396,216,192,10
511,32,40.0,b213e4eb-09c01a17,600,faster_rcnn_inception_v2_coco_2018_01_28,405,167,232,9
511,32,40.0,b213e4eb-09c01a17,700,faster_rcnn_inception_v2_coco_2018_01_28,419,153,232,8
511,32,40.0,b213e4eb-09c01a17,740,faster_rcnn_inception_v2_coco_2018_01_28,368,245,191,18
511,32,40.0,b213e4eb-09c01a17,380,ssd_inception_v2_coco_2018_01_28,165,223,42,8
511,32,40.0,b213e4eb-09c01a17,600,ssd_inception_v2_coco_2018_01_28,170,229,31,4
511,32,40.0,b213e4eb-09c01a17,700,ssd_inception_v2_coco_2018_01_28,168,221,41,3
511,32,40.0,b213e4eb-09c01a17,740,ssd_inception_v2_coco_2018_01_28,139,248,43,3
