frequency,exposure,duty_cycle,video_name,pattern_id,model,unaltered,hidden,misplaced,appeared
511,200,5.0,VIRAT_S_010004_01_000163_000188,4,faster_rcnn_inception_v2_coco_2018_01_28,496,88,142,6
25,75,1.0,VIRAT_S_040104_04_000854_000934,9,faster_rcnn_inception_v2_coco_2018_01_28,1683,75,32,12
750,75,20.0,VIRAT_S_010205_04_000545_000576,2,faster_rcnn_inception_v2_coco_2018_01_28,36,88,0,89
259,200,5.0,VIRAT_S_000201_02_000590_000623,6,ssd_inception_v2_coco_2018_01_28,240,780,10,0
511,75,5.0,VIRAT_S_010208_10_000904_000991,7,faster_rcnn_inception_v2_coco_2018_01_28,806,204,10,18
25,200,10.0,VIRAT_S_000201_02_000590_000623,0,ssd_inception_v2_coco_2018_01_28,99,931,0,1
750,75,5.0,VIRAT_S_010208_07_000768_000791,7,faster_rcnn_inception_v2_coco_2018_01_28,138,56,2,27
25,32,40.0,VIRAT_S_010208_10_000904_000991,9,faster_rcnn_inception_v2_coco_2018_01_28,913,104,3,24
750,200,5.0,VIRAT_S_010207_10_001549_001596,8,ssd_inception_v2_coco_2018_01_28,63,88,0,24
750,200,40.0,VIRAT_S_040103_08_001475_001512,2,ssd_inception_v2_coco_2018_01_28,1,495,0,0
750,75,10.0,VIRAT_S_010204_03_000606_000632,3,ssd_inception_v2_coco_2018_01_28,3,13,0,0
750,200,1.0,VIRAT_S_010208_07_000768_000791,6,ssd_inception_v2_coco_2018_01_28,34,21,2,9
750,75,0.1,VIRAT_S_000201_02_000590_000623,3,ssd_inception_v2_coco_2018_01_28,495,530,5,3
750,32,20.0,VIRAT_S_010200_01_000254_000322,0,faster_rcnn_inception_v2_coco_2018_01_28,533,26,2,163
511,200,1.0,VIRAT_S_010201_08_000705_000739,2,faster_rcnn_inception_v2_coco_2018_01_28,129,145,4,25
259,200,20.0,VIRAT_S_050000_02_000404_000486,7,faster_rcnn_inception_v2_coco_2018_01_28,1975,1035,607,249
511,200,20.0,VIRAT_S_010204_11_001524_001607,5,faster_rcnn_inception_v2_coco_2018_01_28,112,150,5,152
259,32,5.0,VIRAT_S_010203_00_000047_000139,0,faster_rcnn_inception_v2_coco_2018_01_28,1181,10,3,2
511,32,10.0,VIRAT_S_010205_04_000545_000576,3,faster_rcnn_inception_v2_coco_2018_01_28,115,9,0,11
259,200,0.1,VIRAT_S_010200_01_000254_000322,8,faster_rcnn_inception_v2_coco_2018_01_28,382,176,3,8
25,75,5.0,VIRAT_S_010204_03_000606_000632,8,faster_rcnn_inception_v2_coco_2018_01_28,203,0,0,0
511,75,0.1,VIRAT_S_010208_02_000150_000180,3,faster_rcnn_inception_v2_coco_2018_01_28,318,51,0,2
750,32,1.0,VIRAT_S_010208_10_000904_000991,1,ssd_inception_v2_coco_2018_01_28,233,4,0,9
259,200,10.0,VIRAT_S_010005_06_000475_000499,8,ssd_inception_v2_coco_2018_01_28,98,53,43,2
25,32,10.0,VIRAT_S_010001_03_000537_000563,6,faster_rcnn_inception_v2_coco_2018_01_28,515,9,97,3
259,32,20.0,VIRAT_S_040104_04_000854_000934,8,ssd_inception_v2_coco_2018_01_28,404,243,84,118
259,75,0.1,VIRAT_S_010208_08_000807_000831,0,ssd_inception_v2_coco_2018_01_28,15,0,0,0
750,75,40.0,VIRAT_S_050000_10_001462_001491,0,ssd_inception_v2_coco_2018_01_28,7,361,0,0
259,75,1.0,VIRAT_S_000205_02_000409_000566,4,faster_rcnn_inception_v2_coco_2018_01_28,9117,1588,382,143
750,200,1.0,VIRAT_S_010208_08_000807_000831,9,faster_rcnn_inception_v2_coco_2018_01_28,53,80,1,18
25,75,20.0,VIRAT_S_000201_02_000590_000623,9,ssd_inception_v2_coco_2018_01_28,403,617,10,15
259,75,5.0,VIRAT_S_010110_06_000953_001011,1,faster_rcnn_inception_v2_coco_2018_01_28,2816,154,280,49
25,75,0.1,VIRAT_S_050000_11_001530_001576,5,ssd_inception_v2_coco_2018_01_28,711,16,59,39
259,32,5.0,VIRAT_S_010208_02_000150_000180,2,faster_rcnn_inception_v2_coco_2018_01_28,324,45,0,3
259,32,0.1,VIRAT_S_010208_02_000150_000180,3,ssd_inception_v2_coco_2018_01_28,104,3,0,0
259,75,40.0,VIRAT_S_040103_03_000284_000425,0,faster_rcnn_inception_v2_coco_2018_01_28,2561,801,889,230
750,75,5.0,VIRAT_S_010204_11_001524_001607,2,faster_rcnn_inception_v2_coco_2018_01_28,139,128,0,52
259,75,40.0,VIRAT_S_050201_10_001992_002056,2,faster_rcnn_inception_v2_coco_2018_01_28,1170,1073,365,66
259,200,10.0,VIRAT_S_010204_11_001524_001607,9,ssd_inception_v2_coco_2018_01_28,31,12,2,8
25,32,5.0,VIRAT_S_040103_08_001475_001512,0,ssd_inception_v2_coco_2018_01_28,491,1,4,1
750,32,20.0,VIRAT_S_010204_07_000942_000989,2,ssd_inception_v2_coco_2018_01_28,135,39,1,14
750,32,20.0,VIRAT_S_010207_10_001549_001596,9,faster_rcnn_inception_v2_coco_2018_01_28,426,14,1,97
25,200,20.0,VIRAT_S_050000_10_001462_001491,0,faster_rcnn_inception_v2_coco_2018_01_28,521,271,285,18
25,75,20.0,VIRAT_S_010208_08_000807_000831,4,faster_rcnn_inception_v2_coco_2018_01_28,129,2,0,0
511,32,10.0,VIRAT_S_040104_04_000854_000934,4,ssd_inception_v2_coco_2018_01_28,456,197,78,15
25,32,0.1,VIRAT_S_050201_10_001992_002056,4,faster_rcnn_inception_v2_coco_2018_01_28,2568,40,0,15
259,200,40.0,VIRAT_S_010004_01_000163_000188,3,faster_rcnn_inception_v2_coco_2018_01_28,489,58,179,6
511,75,40.0,VIRAT_S_010208_07_000768_000791,8,ssd_inception_v2_coco_2018_01_28,39,17,1,8
25,32,1.0,VIRAT_S_010200_01_000254_000322,9,ssd_inception_v2_coco_2018_01_28,65,0,0,0
25,200,10.0,VIRAT_S_010204_03_000606_000632,3,faster_rcnn_inception_v2_coco_2018_01_28,199,2,2,1
511,200,5.0,VIRAT_S_050201_10_001992_002056,2,ssd_inception_v2_coco_2018_01_28,9,1224,0,0
750,200,20.0,VIRAT_S_050000_10_001462_001491,0,faster_rcnn_inception_v2_coco_2018_01_28,269,602,206,88
750,200,5.0,VIRAT_S_050000_11_001530_001576,9,ssd_inception_v2_coco_2018_01_28,13,763,10,5
259,75,10.0,VIRAT_S_040104_04_000854_000934,9,ssd_inception_v2_coco_2018_01_28,99,579,53,11
259,32,1.0,VIRAT_S_010207_10_001549_001596,9,ssd_inception_v2_coco_2018_01_28,186,3,0,1
259,32,10.0,VIRAT_S_040103_03_000284_000425,5,ssd_inception_v2_coco_2018_01_28,2294,351,357,5
259,75,5.0,VIRAT_S_000205_02_000409_000566,6,faster_rcnn_inception_v2_coco_2018_01_28,9848,567,672,210
25,32,20.0,VIRAT_S_010204_03_000606_000632,4,faster_rcnn_inception_v2_coco_2018_01_28,195,8,0,0
259,200,5.0,VIRAT_S_050000_02_000404_000486,8,faster_rcnn_inception_v2_coco_2018_01_28,2060,1029,528,51
511,32,0.1,VIRAT_S_010004_01_000163_000188,6,ssd_inception_v2_coco_2018_01_28,152,29,0,2
750,32,40.0,VIRAT_S_010208_02_000150_000180,1,faster_rcnn_inception_v2_coco_2018_01_28,360,9,0,66
750,200,40.0,VIRAT_S_050201_10_001992_002056,2,faster_rcnn_inception_v2_coco_2018_01_28,636,1592,380,314
25,200,40.0,VIRAT_S_040103_03_000284_000425,9,faster_rcnn_inception_v2_coco_2018_01_28,2849,607,795,38
511,200,0.1,VIRAT_S_050000_10_001462_001491,9,ssd_inception_v2_coco_2018_01_28,22,331,15,2
511,75,10.0,VIRAT_S_010110_06_000953_001011,9,faster_rcnn_inception_v2_coco_2018_01_28,2589,257,404,61
511,32,0.1,VIRAT_S_050000_10_001462_001491,9,ssd_inception_v2_coco_2018_01_28,255,93,20,17
259,32,40.0,VIRAT_S_010207_10_001549_001596,7,ssd_inception_v2_coco_2018_01_28,186,3,0,4
259,75,20.0,VIRAT_S_010110_06_000953_001011,0,faster_rcnn_inception_v2_coco_2018_01_28,2314,421,515,263
259,200,40.0,VIRAT_S_010203_00_000047_000139,1,faster_rcnn_inception_v2_coco_2018_01_28,456,710,28,251
511,75,40.0,VIRAT_S_050000_11_001530_001576,7,ssd_inception_v2_coco_2018_01_28,96,629,61,1
511,75,20.0,VIRAT_S_010001_03_000537_000563,7,ssd_inception_v2_coco_2018_01_28,49,2,0,2
25,32,20.0,VIRAT_S_050000_10_001462_001491,7,faster_rcnn_inception_v2_coco_2018_01_28,1070,5,2,4
511,200,1.0,VIRAT_S_040103_03_000284_000425,2,ssd_inception_v2_coco_2018_01_28,385,2270,347,0
511,200,10.0,VIRAT_S_010207_10_001549_001596,9,faster_rcnn_inception_v2_coco_2018_01_28,222,215,4,5
25,32,5.0,VIRAT_S_010204_03_000606_000632,6,faster_rcnn_inception_v2_coco_2018_01_28,201,2,0,0
259,32,10.0,VIRAT_S_010208_02_000150_000180,6,faster_rcnn_inception_v2_coco_2018_01_28,353,16,0,2
511,32,0.1,VIRAT_S_010201_08_000705_000739,5,faster_rcnn_inception_v2_coco_2018_01_28,276,2,0,0
25,200,20.0,VIRAT_S_040103_08_001475_001512,7,faster_rcnn_inception_v2_coco_2018_01_28,909,0,0,0
259,200,20.0,VIRAT_S_050000_10_001462_001491,4,faster_rcnn_inception_v2_coco_2018_01_28,447,418,212,63
750,75,1.0,VIRAT_S_040103_08_001475_001512,7,faster_rcnn_inception_v2_coco_2018_01_28,784,35,90,11
511,75,0.1,VIRAT_S_010004_01_000163_000188,9,ssd_inception_v2_coco_2018_01_28,105,37,39,37
259,200,1.0,VIRAT_S_010204_11_001524_001607,1,faster_rcnn_inception_v2_coco_2018_01_28,210,94,0,8
259,200,40.0,VIRAT_S_010110_06_000953_001011,5,faster_rcnn_inception_v2_coco_2018_01_28,1353,1433,464,182
750,200,5.0,VIRAT_S_010204_07_000942_000989,3,faster_rcnn_inception_v2_coco_2018_01_28,259,295,3,5
511,75,10.0,VIRAT_S_050000_11_001530_001576,7,faster_rcnn_inception_v2_coco_2018_01_28,851,642,281,30
750,200,5.0,VIRAT_S_050000_11_001530_001576,2,ssd_inception_v2_coco_2018_01_28,0,786,0,0
259,200,0.1,VIRAT_S_010200_01_000254_000322,9,ssd_inception_v2_coco_2018_01_28,52,13,0,8
25,32,40.0,VIRAT_S_040103_08_001475_001512,8,ssd_inception_v2_coco_2018_01_28,343,133,20,8
511,200,1.0,VIRAT_S_040104_04_000854_000934,9,faster_rcnn_inception_v2_coco_2018_01_28,1206,582,1,146
750,200,10.0,VIRAT_S_010005_06_000475_000499,3,faster_rcnn_inception_v2_coco_2018_01_28,348,165,180,4
511,200,0.1,VIRAT_S_000205_02_000409_000566,4,ssd_inception_v2_coco_2018_01_28,2250,2097,985,11
25,32,1.0,VIRAT_S_010201_08_000705_000739,5,ssd_inception_v2_coco_2018_01_28,55,1,0,8
750,75,20.0,VIRAT_S_000201_02_000590_000623,7,ssd_inception_v2_coco_2018_01_28,204,819,7,0
259,32,10.0,VIRAT_S_040103_03_000284_000425,6,faster_rcnn_inception_v2_coco_2018_01_28,3682,55,514,17
25,75,10.0,VIRAT_S_040103_03_000284_000425,4,faster_rcnn_inception_v2_coco_2018_01_28,2531,1497,223,247
750,75,1.0,VIRAT_S_010208_07_000768_000791,3,faster_rcnn_inception_v2_coco_2018_01_28,170,26,0,10
259,32,0.1,VIRAT_S_010208_07_000768_000791,7,faster_rcnn_inception_v2_coco_2018_01_28,196,0,0,0
511,32,1.0,VIRAT_S_010200_01_000254_000322,9,faster_rcnn_inception_v2_coco_2018_01_28,553,6,2,2
750,75,0.1,VIRAT_S_050000_02_000404_000486,2,ssd_inception_v2_coco_2018_01_28,414,1023,102,21
750,75,10.0,VIRAT_S_010207_10_001549_001596,1,ssd_inception_v2_coco_2018_01_28,81,70,0,10
511,32,5.0,VIRAT_S_010201_08_000705_000739,0,ssd_inception_v2_coco_2018_01_28,54,2,0,5
25,200,10.0,VIRAT_S_010208_07_000768_000791,6,faster_rcnn_inception_v2_coco_2018_01_28,124,63,3,0
259,200,1.0,VIRAT_S_050000_11_001530_001576,9,faster_rcnn_inception_v2_coco_2018_01_28,1257,305,212,107
25,32,40.0,VIRAT_S_040103_03_000284_000425,8,faster_rcnn_inception_v2_coco_2018_01_28,4049,59,143,60
259,200,5.0,VIRAT_S_010110_06_000953_001011,9,ssd_inception_v2_coco_2018_01_28,693,671,51,0
259,32,40.0,VIRAT_S_050000_10_001462_001491,5,ssd_inception_v2_coco_2018_01_28,175,178,15,45
511,32,20.0,VIRAT_S_010001_03_000537_000563,5,ssd_inception_v2_coco_2018_01_28,51,0,0,4
511,75,10.0,VIRAT_S_010207_10_001549_001596,9,faster_rcnn_inception_v2_coco_2018_01_28,268,169,4,90
511,200,20.0,VIRAT_S_010208_08_000807_000831,1,ssd_inception_v2_coco_2018_01_28,10,5,0,0
25,200,40.0,VIRAT_S_050000_02_000404_000486,6,faster_rcnn_inception_v2_coco_2018_01_28,2807,770,40,58
259,32,40.0,VIRAT_S_010200_01_000254_000322,7,faster_rcnn_inception_v2_coco_2018_01_28,538,23,0,13
750,32,40.0,VIRAT_S_010200_01_000254_000322,0,ssd_inception_v2_coco_2018_01_28,33,5,0,6
25,32,5.0,VIRAT_S_010203_00_000047_000139,9,faster_rcnn_inception_v2_coco_2018_01_28,1193,1,0,1
511,200,40.0,VIRAT_S_040103_08_001475_001512,7,ssd_inception_v2_coco_2018_01_28,0,496,0,0
750,32,40.0,VIRAT_S_010208_08_000807_000831,9,ssd_inception_v2_coco_2018_01_28,15,0,0,2
259,32,40.0,VIRAT_S_010203_00_000047_000139,4,ssd_inception_v2_coco_2018_01_28,282,9,3,27
25,32,0.1,VIRAT_S_010204_03_000606_000632,7,ssd_inception_v2_coco_2018_01_28,16,0,0,0
750,75,10.0,VIRAT_S_010208_07_000768_000791,3,ssd_inception_v2_coco_2018_01_28,41,16,0,8
511,200,1.0,VIRAT_S_040103_08_001475_001512,3,ssd_inception_v2_coco_2018_01_28,121,273,102,0
750,200,0.1,VIRAT_S_050000_10_001462_001491,0,faster_rcnn_inception_v2_coco_2018_01_28,547,422,108,58
25,32,40.0,VIRAT_S_010004_01_000163_000188,8,faster_rcnn_inception_v2_coco_2018_01_28,689,20,17,7
25,32,1.0,VIRAT_S_010207_10_001549_001596,1,ssd_inception_v2_coco_2018_01_28,189,0,0,2
25,200,40.0,VIRAT_S_010208_08_000807_000831,0,faster_rcnn_inception_v2_coco_2018_01_28,48,82,1,6
259,32,1.0,VIRAT_S_000201_02_000590_000623,5,faster_rcnn_inception_v2_coco_2018_01_28,1851,145,19,16
25,75,1.0,VIRAT_S_010110_06_000953_001011,9,ssd_inception_v2_coco_2018_01_28,1002,315,98,13
259,200,10.0,VIRAT_S_010208_10_000904_000991,5,faster_rcnn_inception_v2_coco_2018_01_28,718,296,6,4
259,75,5.0,VIRAT_S_010204_03_000606_000632,1,faster_rcnn_inception_v2_coco_2018_01_28,198,5,0,4
25,200,1.0,VIRAT_S_040103_03_000284_000425,8,faster_rcnn_inception_v2_coco_2018_01_28,4062,39,150,2
511,200,40.0,VIRAT_S_050000_02_000404_000486,4,faster_rcnn_inception_v2_coco_2018_01_28,579,2467,571,435
259,200,10.0,VIRAT_S_010204_07_000942_000989,9,ssd_inception_v2_coco_2018_01_28,103,65,2,31
750,32,0.1,VIRAT_S_010110_06_000953_001011,9,ssd_inception_v2_coco_2018_01_28,1072,316,27,13
259,200,0.1,VIRAT_S_010204_03_000606_000632,8,ssd_inception_v2_coco_2018_01_28,13,3,0,2
25,200,10.0,VIRAT_S_010205_04_000545_000576,1,faster_rcnn_inception_v2_coco_2018_01_28,123,1,0,0
511,32,10.0,VIRAT_S_000205_02_000409_000566,3,faster_rcnn_inception_v2_coco_2018_01_28,8464,1887,736,52
259,32,1.0,VIRAT_S_000201_02_000590_000623,6,ssd_inception_v2_coco_2018_01_28,916,113,1,12
511,32,40.0,VIRAT_S_010005_06_000475_000499,4,ssd_inception_v2_coco_2018_01_28,132,58,4,0
750,75,0.1,VIRAT_S_010208_07_000768_000791,9,ssd_inception_v2_coco_2018_01_28,53,4,0,6
259,32,10.0,VIRAT_S_010208_10_000904_000991,0,faster_rcnn_inception_v2_coco_2018_01_28,993,21,6,13
511,200,1.0,VIRAT_S_010208_10_000904_000991,8,faster_rcnn_inception_v2_coco_2018_01_28,751,257,12,76
259,200,1.0,VIRAT_S_010204_03_000606_000632,4,faster_rcnn_inception_v2_coco_2018_01_28,175,28,0,4
259,32,10.0,VIRAT_S_050000_02_000404_000486,8,faster_rcnn_inception_v2_coco_2018_01_28,3101,262,254,50
259,75,5.0,VIRAT_S_040103_03_000284_000425,4,ssd_inception_v2_coco_2018_01_28,1993,466,543,8
750,32,1.0,VIRAT_S_010204_03_000606_000632,0,ssd_inception_v2_coco_2018_01_28,15,1,0,0
750,75,5.0,VIRAT_S_010110_06_000953_001011,8,faster_rcnn_inception_v2_coco_2018_01_28,2423,373,454,36
750,75,0.1,VIRAT_S_050000_02_000404_000486,5,ssd_inception_v2_coco_2018_01_28,496,937,106,56
511,200,40.0,VIRAT_S_010005_06_000475_000499,0,ssd_inception_v2_coco_2018_01_28,48,91,55,0
750,75,20.0,VIRAT_S_000205_02_000409_000566,6,faster_rcnn_inception_v2_coco_2018_01_28,6086,2764,2237,143
750,200,1.0,VIRAT_S_040103_08_001475_001512,2,faster_rcnn_inception_v2_coco_2018_01_28,534,330,45,206
259,200,20.0,VIRAT_S_010208_07_000768_000791,8,faster_rcnn_inception_v2_coco_2018_01_28,128,60,2,2
25,200,40.0,VIRAT_S_010001_03_000537_000563,1,ssd_inception_v2_coco_2018_01_28,51,0,0,51
511,32,40.0,VIRAT_S_010208_08_000807_000831,9,ssd_inception_v2_coco_2018_01_28,15,0,0,0
259,75,10.0,VIRAT_S_000201_02_000590_000623,3,faster_rcnn_inception_v2_coco_2018_01_28,1631,268,116,23
511,200,20.0,VIRAT_S_010204_11_001524_001607,4,ssd_inception_v2_coco_2018_01_28,9,30,0,2
750,75,40.0,VIRAT_S_010207_10_001549_001596,2,ssd_inception_v2_coco_2018_01_28,50,101,0,25
511,200,0.1,VIRAT_S_050201_10_001992_002056,7,faster_rcnn_inception_v2_coco_2018_01_28,1665,772,171,251
259,200,40.0,VIRAT_S_010205_04_000545_000576,5,faster_rcnn_inception_v2_coco_2018_01_28,23,99,2,67
25,75,5.0,VIRAT_S_050000_11_001530_001576,5,ssd_inception_v2_coco_2018_01_28,241,409,136,4
511,32,5.0,VIRAT_S_010208_10_000904_000991,9,ssd_inception_v2_coco_2018_01_28,228,8,1,15
511,75,10.0,VIRAT_S_010207_10_001549_001596,1,ssd_inception_v2_coco_2018_01_28,86,65,0,10
259,32,40.0,VIRAT_S_010208_02_000150_000180,5,ssd_inception_v2_coco_2018_01_28,99,8,0,4
25,75,10.0,VIRAT_S_010208_08_000807_000831,7,faster_rcnn_inception_v2_coco_2018_01_28,129,2,0,5
25,200,10.0,VIRAT_S_050000_02_000404_000486,7,ssd_inception_v2_coco_2018_01_28,523,1015,1,12
259,75,5.0,VIRAT_S_010110_06_000953_001011,6,faster_rcnn_inception_v2_coco_2018_01_28,2606,248,396,50
25,75,40.0,VIRAT_S_040103_08_001475_001512,4,faster_rcnn_inception_v2_coco_2018_01_28,786,2,121,18
259,75,1.0,VIRAT_S_050000_11_001530_001576,7,ssd_inception_v2_coco_2018_01_28,398,262,126,9
25,75,10.0,VIRAT_S_010203_00_000047_000139,1,faster_rcnn_inception_v2_coco_2018_01_28,736,454,4,6
750,32,20.0,VIRAT_S_010204_11_001524_001607,5,faster_rcnn_inception_v2_coco_2018_01_28,258,9,0,157
25,200,20.0,VIRAT_S_010208_08_000807_000831,4,faster_rcnn_inception_v2_coco_2018_01_28,128,2,1,3
25,75,5.0,VIRAT_S_010004_01_000163_000188,6,ssd_inception_v2_coco_2018_01_28,127,51,3,38
511,75,0.1,VIRAT_S_050000_11_001530_001576,8,faster_rcnn_inception_v2_coco_2018_01_28,1544,161,69,26
511,75,1.0,VIRAT_S_010205_04_000545_000576,6,ssd_inception_v2_coco_2018_01_28,2,12,0,2
750,32,0.1,VIRAT_S_050000_11_001530_001576,8,faster_rcnn_inception_v2_coco_2018_01_28,1759,9,6,4
25,32,40.0,VIRAT_S_040103_08_001475_001512,2,ssd_inception_v2_coco_2018_01_28,340,133,23,0
750,75,5.0,VIRAT_S_010201_08_000705_000739,6,ssd_inception_v2_coco_2018_01_28,43,13,1,14
259,75,40.0,VIRAT_S_010205_04_000545_000576,7,ssd_inception_v2_coco_2018_01_28,1,13,0,4
511,200,10.0,VIRAT_S_000205_02_000409_000566,0,faster_rcnn_inception_v2_coco_2018_01_28,3424,6659,1004,263
259,32,40.0,VIRAT_S_010001_03_000537_000563,0,ssd_inception_v2_coco_2018_01_28,50,1,0,26
25,75,10.0,VIRAT_S_010205_04_000545_000576,4,faster_rcnn_inception_v2_coco_2018_01_28,115,9,0,0
750,32,10.0,VIRAT_S_010201_08_000705_000739,0,ssd_inception_v2_coco_2018_01_28,54,3,0,4
259,75,0.1,VIRAT_S_010204_07_000942_000989,9,faster_rcnn_inception_v2_coco_2018_01_28,556,12,0,4
511,75,10.0,VIRAT_S_000205_02_000409_000566,3,faster_rcnn_inception_v2_coco_2018_01_28,5981,3344,1762,353
25,200,0.1,VIRAT_S_010208_10_000904_000991,0,faster_rcnn_inception_v2_coco_2018_01_28,1020,0,0,0
259,200,40.0,VIRAT_S_010200_01_000254_000322,1,ssd_inception_v2_coco_2018_01_28,34,30,1,73
259,200,40.0,VIRAT_S_010201_08_000705_000739,0,ssd_inception_v2_coco_2018_01_28,18,38,0,0
25,32,10.0,VIRAT_S_050000_11_001530_001576,0,faster_rcnn_inception_v2_coco_2018_01_28,1660,53,61,13
259,200,0.1,VIRAT_S_010005_06_000475_000499,0,faster_rcnn_inception_v2_coco_2018_01_28,632,31,30,8
750,200,10.0,VIRAT_S_050000_02_000404_000486,0,faster_rcnn_inception_v2_coco_2018_01_28,1035,2029,553,49
25,200,0.1,VIRAT_S_050000_11_001530_001576,9,ssd_inception_v2_coco_2018_01_28,659,52,75,6
750,200,0.1,VIRAT_S_050000_02_000404_000486,2,faster_rcnn_inception_v2_coco_2018_01_28,1830,1267,520,135
25,32,5.0,VIRAT_S_040103_08_001475_001512,9,ssd_inception_v2_coco_2018_01_28,492,2,2,1
25,200,20.0,VIRAT_S_010205_04_000545_000576,3,faster_rcnn_inception_v2_coco_2018_01_28,12,112,0,5
511,200,20.0,VIRAT_S_050000_10_001462_001491,1,faster_rcnn_inception_v2_coco_2018_01_28,413,419,245,30
25,200,0.1,VIRAT_S_010001_03_000537_000563,0,faster_rcnn_inception_v2_coco_2018_01_28,621,0,0,0
259,200,20.0,VIRAT_S_010205_04_000545_000576,9,ssd_inception_v2_coco_2018_01_28,1,13,0,0
511,75,40.0,VIRAT_S_050201_10_001992_002056,9,ssd_inception_v2_coco_2018_01_28,3,1229,1,1
259,75,10.0,VIRAT_S_050201_10_001992_002056,1,ssd_inception_v2_coco_2018_01_28,662,190,381,4
511,200,5.0,VIRAT_S_010207_10_001549_001596,3,ssd_inception_v2_coco_2018_01_28,130,21,0,38
259,75,0.1,VIRAT_S_010208_02_000150_000180,6,faster_rcnn_inception_v2_coco_2018_01_28,330,39,0,3
25,75,20.0,VIRAT_S_010207_10_001549_001596,3,faster_rcnn_inception_v2_coco_2018_01_28,469,1,0,1
25,200,5.0,VIRAT_S_040103_08_001475_001512,9,faster_rcnn_inception_v2_coco_2018_01_28,635,40,234,6
25,200,20.0,VIRAT_S_010203_00_000047_000139,5,ssd_inception_v2_coco_2018_01_28,245,46,3,8
25,32,5.0,VIRAT_S_010201_08_000705_000739,1,faster_rcnn_inception_v2_coco_2018_01_28,273,5,0,7
750,75,40.0,VIRAT_S_010201_08_000705_000739,0,ssd_inception_v2_coco_2018_01_28,30,27,0,4
511,32,20.0,VIRAT_S_040103_08_001475_001512,1,faster_rcnn_inception_v2_coco_2018_01_28,847,17,45,55
259,75,1.0,VIRAT_S_040104_04_000854_000934,8,faster_rcnn_inception_v2_coco_2018_01_28,1589,162,39,21
511,200,20.0,VIRAT_S_040103_08_001475_001512,4,faster_rcnn_inception_v2_coco_2018_01_28,458,370,81,200
259,200,10.0,VIRAT_S_010204_07_000942_000989,9,faster_rcnn_inception_v2_coco_2018_01_28,428,135,5,42
750,32,5.0,VIRAT_S_010208_08_000807_000831,1,ssd_inception_v2_coco_2018_01_28,15,0,0,0
511,200,1.0,VIRAT_S_000205_02_000409_000566,3,ssd_inception_v2_coco_2018_01_28,1356,3944,32,8
511,200,0.1,VIRAT_S_010004_01_000163_000188,2,faster_rcnn_inception_v2_coco_2018_01_28,523,71,132,11
259,75,5.0,VIRAT_S_010205_04_000545_000576,4,faster_rcnn_inception_v2_coco_2018_01_28,114,10,0,2
511,32,40.0,VIRAT_S_000201_02_000590_000623,1,faster_rcnn_inception_v2_coco_2018_01_28,1704,271,40,14
511,32,10.0,VIRAT_S_050000_11_001530_001576,7,ssd_inception_v2_coco_2018_01_28,488,221,77,32
750,32,0.1,VIRAT_S_040103_08_001475_001512,4,faster_rcnn_inception_v2_coco_2018_01_28,904,1,4,0
25,75,0.1,VIRAT_S_010207_10_001549_001596,7,ssd_inception_v2_coco_2018_01_28,189,0,0,0
511,200,5.0,VIRAT_S_040103_08_001475_001512,7,faster_rcnn_inception_v2_coco_2018_01_28,538,284,87,134
511,75,5.0,VIRAT_S_010208_07_000768_000791,2,ssd_inception_v2_coco_2018_01_28,46,10,1,8
511,200,40.0,VIRAT_S_010203_00_000047_000139,3,ssd_inception_v2_coco_2018_01_28,51,238,5,2
25,32,0.1,VIRAT_S_010001_03_000537_000563,1,faster_rcnn_inception_v2_coco_2018_01_28,621,0,0,1
259,32,5.0,VIRAT_S_010005_06_000475_000499,8,ssd_inception_v2_coco_2018_01_28,141,53,0,3
259,200,40.0,VIRAT_S_010004_01_000163_000188,0,ssd_inception_v2_coco_2018_01_28,97,37,47,0
511,200,0.1,VIRAT_S_050000_10_001462_001491,2,faster_rcnn_inception_v2_coco_2018_01_28,723,171,183,23
25,200,5.0,VIRAT_S_010005_06_000475_000499,8,ssd_inception_v2_coco_2018_01_28,153,41,0,0
25,32,20.0,VIRAT_S_010208_02_000150_000180,4,faster_rcnn_inception_v2_coco_2018_01_28,367,2,0,0
750,32,5.0,VIRAT_S_000201_02_000590_000623,9,ssd_inception_v2_coco_2018_01_28,702,326,2,6
259,32,10.0,VIRAT_S_000205_02_000409_000566,6,faster_rcnn_inception_v2_coco_2018_01_28,9211,689,1187,47
25,75,0.1,VIRAT_S_040103_03_000284_000425,6,faster_rcnn_inception_v2_coco_2018_01_28,4127,48,76,5
259,75,20.0,VIRAT_S_010204_11_001524_001607,9,faster_rcnn_inception_v2_coco_2018_01_28,148,155,1,12
25,75,10.0,VIRAT_S_050201_10_001992_002056,5,ssd_inception_v2_coco_2018_01_28,799,429,5,3
25,32,0.1,VIRAT_S_010201_08_000705_000739,3,faster_rcnn_inception_v2_coco_2018_01_28,277,1,0,1
511,75,1.0,VIRAT_S_010110_06_000953_001011,1,faster_rcnn_inception_v2_coco_2018_01_28,2578,243,429,37
259,200,0.1,VIRAT_S_010203_00_000047_000139,7,faster_rcnn_inception_v2_coco_2018_01_28,1069,122,3,20
259,32,40.0,VIRAT_S_040103_08_001475_001512,1,ssd_inception_v2_coco_2018_01_28,440,33,23,0
25,32,1.0,VIRAT_S_040104_04_000854_000934,0,faster_rcnn_inception_v2_coco_2018_01_28,1777,2,11,2
